OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nuecoli;medecoli;minecoli;maxecoli;devecoli;latitude;longitude
2540;PARB02200;2020;SP;CETESB;Rio Paraíba do Sul;1;7,000000000000000;1616,571428570000080;376,000000000000000;3800,000000000000000;1371,510949909999908;-23,313333000000000;-45,972222000000002
2541;PARB02300;2020;SP;CETESB;Rio Paraíba do Sul;1;7,000000000000000;2748,571428569999625;680,000000000000000;5300,000000000000000;1629,799870860000055;-23,195000000000000;-45,930000000000000
2542;PARB02310;2020;SP;CETESB;Rio Paraíba do Sul;1;10,000000000000000;2275,199999999999818;192,000000000000000;8600,000000000000000;2361,174698229999649;-23,187777999999998;-45,917778000000006
2543;PARB02400;2020;SP;CETESB;Rio Paraíba do Sul;1;10,000000000000000;1736,799999999999955;308,000000000000000;3100,000000000000000;789,100866670000073;-23,078332999999997;-45,710833000000001
2544;PARB02490;2020;SP;CETESB;Rio Paraíba do Sul;1;7,000000000000000;2923,428571429999920;364,000000000000000;7400,000000000000000;2154,741040679999969;-22,961111000000002;-45,552778000000004
2545;PARB02530;2020;SP;CETESB;Rio Paraíba do Sul;1;7,000000000000000;4097,142857139999251;1660,000000000000000;9700,000000000000000;3631,940318370000114;-22,911667000000001;-45,470278000000000
2546;PARB02600;2020;SP;CETESB;Rio Paraíba do Sul;1;10,000000000000000;15130,000000000000000;3100,000000000000000;33000,000000000000000;11214,876033399999869;-22,844443999999999;-45,234444000000003
2547;PARB02700;2020;SP;CETESB;Rio Paraíba do Sul;1;7,000000000000000;5922,857142859999840;1320,000000000000000;25000,000000000000000;8533,732505539999693;-22,703332999999997;-45,119444000000001
2548;PARB02800;2020;SP;CETESB;Rio Paraíba do Sul;1;7,000000000000000;1897,142857140000160;440,000000000000000;7100,000000000000000;2380,488145220000206;-22,595800000000001;-44,971100000000000
2549;PARB02900;2020;SP;CETESB;Rio Paraíba do Sul;1;10,000000000000000;1134,400000000000091;284,000000000000000;3800,000000000000000;995,524563009999952;-22,542222000000002;-44,773889000000004
2550;PARC04900;2020;SP;CETESB;Córrego do Pau Arcado/ Morumbi;1;3,000000000000000;3353333,333333330228925;960000,000000000000000;5800000,000000000000000;2420440,731216799933463;-23,641100000000002;-46,727499999999999
2551;PARD02010;2020;SP;CETESB;Rio Pardo - UGRHIs 4 e 12;1;7,000000000000000;1746,142857140000160;63,000000000000000;8100,000000000000000;2910,236670130000221;-21,572222000000000;-46,835833000000001
2552;PARD02100;2020;SP;CETESB;Rio Pardo - UGRHIs 4 e 12;1;7,000000000000000;297,142857140000046;7,000000000000000;1600,000000000000000;579,012500890000069;-21,623332999999999;-47,043333000000004
2553;PARD02400;2020;SP;CETESB;Rio Pardo - UGRHIs 4 e 12;1;8,000000000000000;2071,000000000000000;52,000000000000000;13000,000000000000000;4506,290080069999931;-21,292222000000002;-47,481110999999999
2554;PARD02500;2020;SP;CETESB;Rio Pardo - UGRHIs 4 e 12;1;9,000000000000000;5300,000000000000000;600,000000000000000;20000,000000000000000;5700,877125500000147;-21,100000000000001;-47,762222000000001
2555;PARD02600;2020;SP;CETESB;Rio Pardo - UGRHIs 4 e 12;1;10,000000000000000;3666,000000000000000;580,000000000000000;20000,000000000000000;5896,040479280000000;-20,966111000000001;-48,027778000000005
2556;PARD02750;2020;SP;CETESB;Rio Pardo - UGRHIs 4 e 12;1;7,000000000000000;2869,142857140000160;64,000000000000000;16000,000000000000000;5816,772857539999677;-20,615556000000002;-48,335000000000001
2557;PARD02800;2020;SP;CETESB;Rio Pardo - UGRHIs 4 e 12;1;9,000000000000000;1408,444444440000098;76,000000000000000;7100,000000000000000;2225,183538000000226;-20,450277999999997;-48,454166999999998
2558;PARE00600;2020;SP;CETESB;Rio Parelheiros;1;5,000000000000000;1378000,000000000000000;560000,000000000000000;2200000,000000000000000;677879,045258080004714;-23,793099999999999;-46,730600000000003
2559;PARI02700;2020;SP;CETESB;Rio do Pari;1;8,000000000000000;4667,500000000000000;620,000000000000000;22000,000000000000000;7344,112802589999774;-22,816667000000002;-50,316110999999999
2560;PARN02100;2020;SP;CETESB;Rio Paraná;2;7,000000000000000;1,000000000000000;1,000000000000000;1,000000000000000;0,000000000000000;-20,777777999999998;-51,629443999999999
2561;PARN02110;2020;SP;CETESB;Rio Paraná;1;7,000000000000000;3,285714290000000;1,000000000000000;11,000000000000000;3,728908940000000;-20,797200000000000;-51,627499999999998
2562;PARN02400;2020;SP;CETESB;Rio Paraná;1;7,000000000000000;25,714285710000002;1,000000000000000;164,000000000000000;60,996487020000004;-21,267199999999999;-51,855800000000002
2563;PARN02740;2020;SP;CETESB;Rio Paraná;1;7,000000000000000;35,428571429999998;4,000000000000000;93,000000000000000;37,726459069999997;-21,847799999999999;-52,185800000000000
2564;PARN02900;2020;SP;CETESB;Rio Paraná;2;10,000000000000000;1,700000000000000;1,000000000000000;5,000000000000000;1,494434120000000;-22,476667000000003;-52,957222000000002
2565;PARN02910;2020;SP;CETESB;Rio Paraná;1;7,000000000000000;36,571428569999995;1,000000000000000;220,000000000000000;81,594234159999999;-22,518300000000000;-53,006100000000004
2566;PARP02100;2020;SP;CETESB;Rio Paranapanema;1;11,000000000000000;186,363636359999987;54,000000000000000;400,000000000000000;107,324063219999999;-23,591111000000001;-48,494444000000001
2567;PARP02500;2020;SP;CETESB;Rio Paranapanema;1;10,000000000000000;2311,400000000000091;54,000000000000000;21000,000000000000000;6569,149043490000622;-22,998332999999999;-49,907499999999999
2568;PARP02750;2020;SP;CETESB;Rio Paranapanema;1;9,000000000000000;33,000000000000000;1,000000000000000;172,000000000000000;54,897632009999995;-22,661111000000002;-51,388333000000003
2569;PARP02900;2020;SP;CETESB;Rio Paranapanema;1;10,000000000000000;17,199999999999999;1,000000000000000;92,000000000000000;30,832162140000001;-22,597222000000002;-52,874444000000004
2570;PATO02900;2020;SP;CETESB;Ribeirão dos Patos;1;9,000000000000000;125,555555560000002;60,000000000000000;260,000000000000000;61,688959929999996;-21,321389000000000;-49,822222000000004
2571;PBAX04600;2020;SP;CETESB;Córrego da Ponte Baixa;1;3,000000000000000;3773333,333333330228925;220000,000000000000000;7800000,000000000000000;3812103,531297820154577;-23,665800000000001;-46,732799999999997
2572;PCAB02100;2020;SP;CETESB;Rio Piracicaba;1;10,000000000000000;2430,099999999999909;181,000000000000000;8000,000000000000000;2342,147658789999696;-22,710832999999997;-47,322778000000000
2573;PCAB02135;2020;SP;CETESB;Rio Piracicaba;1;9,000000000000000;185555,555555559985805;24000,000000000000000;350000,000000000000000;107873,897573870010092;-22,697500000000002;-47,387222000000001
2574;PCAB02192;2020;SP;CETESB;Rio Piracicaba;1;9,000000000000000;8306,666666670000268;1060,000000000000000;30000,000000000000000;9771,049073670001235;-22,688889000000000;-47,582778000000005
2575;PCAB02220;2020;SP;CETESB;Rio Piracicaba;1;10,000000000000000;34160,000000000000000;1400,000000000000000;260000,000000000000000;79846,216079549994902;-22,712222000000001;-47,649444000000003
2576;PCAB02300;2020;SP;CETESB;Rio Piracicaba;1;7,000000000000000;15871,428571430000375;2800,000000000000000;51000,000000000000000;17587,468482390002464;-22,695556000000000;-47,671944000000003
2577;PCAB02800;2020;SP;CETESB;Rio Piracicaba;1;10,000000000000000;11848,000000000000000;880,000000000000000;53000,000000000000000;15964,138143559999662;-22,691943999999999;-47,777500000000003
2578;PCBP02500;2020;SP;CETESB;Braço do Rio Piracicaba;2;7,000000000000000;13,714285710000000;1,000000000000000;85,000000000000000;31,457454259999999;-22,628888999999997;-48,174167000000004
2579;PDIZ00700;2020;SP;CETESB;Ribeirão das Perdizes;1;10,000000000000000;5656,800000000000182;108,000000000000000;41000,000000000000000;12473,733298420000210;-22,734200000000001;-45,571700000000000
2580;PDRA02450;2020;SP;CETESB;Córrego das Pedras ou Mandi - UGHRI 12;1;7,000000000000000;1560,000000000000000;460,000000000000000;4100,000000000000000;1338,058294689999911;-20,477777999999997;-48,607500000000002
2581;PEBA00900;2020;SP;CETESB;Reservatório Taiaçupeba;2;10,000000000000000;8,699999999999999;2,000000000000000;27,000000000000000;7,972870670000001;-23,578611000000002;-46,278055999999999
2582;PEDA03900;2020;SP;CETESB;Ribeirão das Pedras;1;9,000000000000000;1263333,333333329996094;100000,000000000000000;2800000,000000000000000;933193,441897229989991;-23,576943999999997;-46,885833000000005
2583;PEDR04800;2020;SP;CETESB;Córrego Pedreiras;1;3,000000000000000;4000000,000000000000000;2600000,000000000000000;6700000,000000000000000;2338803,112705300096422;-23,693600000000000;-46,677500000000002
2584;PEIX02100;2020;SP;CETESB;Rio do Peixe-UGRHI 21;1;9,000000000000000;65855,555555560000357;14700,000000000000000;123000,000000000000000;44656,329649649997009;-22,304444000000000;-50,049999999999997
2585;PEIX02400;2020;SP;CETESB;Rio do Peixe-UGRHI 21;1;8,000000000000000;6197,500000000000000;540,000000000000000;38000,000000000000000;12924,512425179998900;-22,002777999999999;-50,768611000000000
2586;PEIX02600;2020;SP;CETESB;Rio do Peixe-UGRHI 21;1;10,000000000000000;1935,599999999999909;112,000000000000000;10200,000000000000000;3137,148004160000255;-21,825277999999997;-51,197499999999998
2587;PEIX02800;2020;SP;CETESB;Rio do Peixe-UGRHI 21;1;9,000000000000000;629,000000000000000;73,000000000000000;2900,000000000000000;880,679283280000050;-21,604443999999997;-51,702778000000002
2588;PEMI02900;2020;SP;CETESB;Rio Perequê-Mirim;1;7,000000000000000;5205,142857139999251;236,000000000000000;9300,000000000000000;2870,572267490000286;-23,487222000000003;-45,106110999999999
2589;PEOV03900;2020;SP;CETESB;Ribeirão Perová;1;9,000000000000000;374122,222222220036201;1100,000000000000000;1400000,000000000000000;413444,415181099961046;-23,464444000000000;-46,347499999999997
2590;PERE02900;2020;SP;CETESB;Rio Perequê;1;9,000000000000000;215,222222219999992;29,000000000000000;660,000000000000000;225,478257139999982;-23,868333000000000;-46,417778000000006
2591;PETO02900;2020;SP;CETESB;Rio Preto - UGRHI 07;1;9,000000000000000;11106,666666670000268;1860,000000000000000;37000,000000000000000;10522,875082410000687;-24,328889000000000;-47,006111000000004
2592;PEVA02900;2020;SP;CETESB;Rio da Itupeva;1;7,000000000000000;1405,714285709999785;84,000000000000000;8000,000000000000000;2917,193040940000174;-22,048333000000000;-47,250000000000000
2593;PEXE02100;2020;SP;CETESB;Rio do Peixe-UGRHI 9;1;8,000000000000000;23212,500000000000000;2500,000000000000000;74000,000000000000000;23163,791788050002651;-22,595800000000001;-46,516900000000000
2594;PEXE02950;2020;SP;CETESB;Rio do Peixe-UGRHI 9;1;8,000000000000000;56375,000000000000000;12000,000000000000000;210000,000000000000000;66360,352836399993976;-22,398332999999997;-46,846667000000004
2595;PGUI02700;2020;SP;CETESB;Ribeirão Pirapitingui;1;9,000000000000000;3545,777777780000179;88,000000000000000;23000,000000000000000;7415,025046779999684;-23,292222000000002;-47,278333000000003
2596;PIAC02700;2020;SP;CETESB;Rio Piaçaguera;1;9,000000000000000;5792,444444440000552;72,000000000000000;18000,000000000000000;5885,034730379999928;-23,857500000000002;-46,392499999999998
2597;PIAL02900;2020;SP;CETESB;Ribeirão do Pinhal;1;9,000000000000000;124,666666669999998;2,000000000000000;290,000000000000000;116,560070350000004;-22,659722000000002;-47,275832999999999
2598;PIÇA04850;2020;SP;CETESB;Rio do Piçarrão;1;8,000000000000000;233750,000000000000000;50000,000000000000000;720000,000000000000000;210233,713485050015152;-22,935800000000000;-47,162500000000001
2599;PIMI02900;2020;SP;CETESB;Ribeirão Piracicamirim;1;7,000000000000000;21171,428571430002194;500,000000000000000;53000,000000000000000;19252,420998040000995;-22,699167000000003;-47,629443999999999
2600;PINH04100;2020;SP;CETESB;Rio Pinheiros;1;17,000000000000000;216165,882352940010605;620,000000000000000;3000000,000000000000000;720150,500616530072875;-23,702500000000001;-46,673889000000003
2601;PINH04250;2020;SP;CETESB;Rio Pinheiros;1;17,000000000000000;699705,882352940039709;12000,000000000000000;2700000,000000000000000;942846,737592190038413;-23,664722000000001;-46,709721999999999
2602;PINH04500;2020;SP;CETESB;Rio Pinheiros;1;17,000000000000000;952352,941176470019855;400000,000000000000000;2300000,000000000000000;472341,632345760008320;-23,593056000000001;-46,692778000000004
2603;PINH04900;2020;SP;CETESB;Rio Pinheiros;1;18,000000000000000;2036111,111111110076308;700000,000000000000000;4600000,000000000000000;1018043,908037770073861;-23,531110999999999;-46,748333000000002
2604;PINO03400;2020;SP;CETESB;Ribeirão Pinheiros;1;7,000000000000000;327285,714285710011609;40000,000000000000000;940000,000000000000000;364936,850375380017795;-22,988611000000002;-46,988610999999999
2605;PINO03900;2020;SP;CETESB;Ribeirão Pinheiros;1;9,000000000000000;247777,777777779992903;14000,000000000000000;810000,000000000000000;298371,319741769984830;-22,914722000000001;-46,960833000000001
2606;PIRE02800;2020;SP;CETESB;Ribeirão Pires;1;5,000000000000000;57200,000000000000000;26000,000000000000000;130000,000000000000000;42634,493077790000825;-23,708300000000001;-46,418900000000001
2607;PIRE02900;2020;SP;CETESB;Ribeirão Pires;1;7,000000000000000;231285,714285709982505;46000,000000000000000;450000,000000000000000;144449,200165909976931;-23,714444000000000;-46,429167000000000
2608;PITA02450;2020;SP;CETESB;Ribeirão das Pitangueiras;1;7,000000000000000;7850,285714290000215;320,000000000000000;43000,000000000000000;15628,967781169998489;-20,586111000000002;-48,549167000000004
2609;PIVI02850;2020;SP;CETESB;Ribeirão Capivari - UGRHI 17;1;8,000000000000000;1055,000000000000000;340,000000000000000;2100,000000000000000;638,010299959999998;-22,532222000000001;-50,908056000000002
2610;PIVR02700;2020;SP;CETESB;Rio da Capivara - UGRHI 17;1;8,000000000000000;3880,000000000000000;680,000000000000000;11300,000000000000000;4394,451046490000408;-22,621943999999999;-50,683889000000001
2611;PIZI02900;2020;SP;CETESB;Rio Pirapozinho;1;7,000000000000000;244,285714289999987;98,000000000000000;880,000000000000000;284,324764010000024;-22,524443999999999;-52,017499999999998
2612;PNHO04500;2020;SP;CETESB;Ribeirão Pinheirinho - UGHRI 8;1;7,000000000000000;2180,000000000000000;380,000000000000000;8800,000000000000000;3167,859424490000038;-21,086110999999999;-47,148889000000004
2613;POLI04900;2020;SP;CETESB;Córrego Poli;1;3,000000000000000;5600000,000000000000000;3700000,000000000000000;9000000,000000000000000;2951270,912674739956856;-23,669200000000000;-46,703899999999997
2614;PONT04950;2020;SP;CETESB;Córrego do Pontilhão ou Barrinha;1;7,000000000000000;1607586,857142859837040;108,000000000000000;4100000,000000000000000;1832407,364136719843373;-22,568332999999999;-44,953333000000001
2615;PORA02700;2020;SP;CETESB;Rio Pirapora;1;9,000000000000000;16388,888888890000089;2500,000000000000000;32000,000000000000000;12289,369841900001120;-23,614722000000000;-47,598889000000000
2616;PORC03900;2020;SP;CETESB;Ribeirão dos Porcos;1;8,000000000000000;2412,500000000000000;580,000000000000000;11000,000000000000000;3612,010718219999944;-22,293889000000000;-46,790832999999999
2617;PQTE02800;2020;SP;CETESB;Rio Piquete;1;7,000000000000000;1770,285714289999987;144,000000000000000;5800,000000000000000;1943,943561790000103;-22,601944000000000;-45,009999999999998
2618;PRAT02400;2020;SP;CETESB;Rio da Prata;1;7,000000000000000;50714,285714290002943;7700,000000000000000;96000,000000000000000;36133,107098220003536;-22,826667000000000;-45,680833000000000
2619;PRET02800;2020;SP;CETESB;Rio Preto - UGRHI 15;1;10,000000000000000;210,800000000000011;96,000000000000000;560,000000000000000;144,604287629999988;-20,294443999999999;-49,636111000000000
2620;PRET04300;2020;SP;CETESB;Rio Preto - UGRHI 15;1;7,000000000000000;261571,428571430005832;47000,000000000000000;640000,000000000000000;259864,616767310013529;-20,627777999999999;-49,354999999999997
2621;PTEI02900;2020;SP;CETESB;Rio Paratei;1;7,000000000000000;6082,857142859999840;540,000000000000000;22000,000000000000000;7602,363041160000648;-23,203889000000000;-46,013889000000006
2622;PTIN00850;2020;SP;CETESB;Rio Paraitinga;1;7,000000000000000;1694,285714289999987;420,000000000000000;7100,000000000000000;2438,051524909999898;-23,238889000000000;-45,306389000000003
2623;PUNA00800;2020;SP;CETESB;Rio Paraibuna;1;7,000000000000000;287,714285710000013;17,000000000000000;1440,000000000000000;516,365734169999996;-23,421388999999998;-45,288611000000003
2624;QLOM02950;2020;SP;CETESB;Rio Quilombo;1;7,000000000000000;17893,142857140002889;312,000000000000000;77000,000000000000000;28447,756252639999730;-23,809722000000001;-45,365278000000004
2625;QUIL03030;2020;SP;CETESB;Ribeirão Quilombo;1;7,000000000000000;1614857,142857139930129;34000,000000000000000;5100000,000000000000000;1898934,387893329840153;-22,820599999999999;-47,156700000000001
2626;QUIL03200;2020;SP;CETESB;Ribeirão Quilombo;1;7,000000000000000;2274285,714285709895194;420000,000000000000000;6400000,000000000000000;2126803,996163079980761;-22,818611000000001;-47,198611000000000
2627;QUIL03500;2020;SP;CETESB;Ribeirão Quilombo;1;7,000000000000000;1470000,000000000000000;420000,000000000000000;3800000,000000000000000;1150115,936184989986941;-22,803899999999999;-47,280600000000000
2628;QUIL03900;2020;SP;CETESB;Ribeirão Quilombo;1;10,000000000000000;1537000,000000000000000;120000,000000000000000;3900000,000000000000000;1319234,205472590168938;-22,714444000000000;-47,333888999999999
2629;RAIN00880;2020;SP;CETESB;Represa do Rio Atibainha;2;10,000000000000000;19,600000000000001;1,000000000000000;79,000000000000000;27,544711130000000;-23,209722000000003;-46,386111000000000
2630;RCAB00900;2020;SP;CETESB;Reservatório do Cabuçu;2;7,000000000000000;18,142857140000000;1,000000000000000;41,000000000000000;17,305380390000000;-23,405000000000001;-46,533056000000002
2631;RCOL02500;2020;SP;CETESB;Ribeirão Colônia;1;5,000000000000000;1492600,000000000000000;12000,000000000000000;5200000,000000000000000;2183015,758074139710516;-23,846699999999998;-46,697499999999998
2632;RECA02900;2020;SP;CETESB;Ribeirão das Marrecas;1;7,000000000000000;1386,857142859999840;31,000000000000000;7700,000000000000000;2810,006193860000167;-21,350277999999999;-51,851944000000003
2633;REIM02800;2020;SP;CETESB;Córrego Reimberg ou Cocaia;1;5,000000000000000;3420000,000000000000000;1400000,000000000000000;5700000,000000000000000;1541752,249876740155742;-23,753599999999999;-46,687800000000003
2634;REIS02900;2020;SP;CETESB;Rio Canal Barreiros;1;7,000000000000000;1042,857142859999840;520,000000000000000;1800,000000000000000;520,951510399999961;-23,974722000000000;-46,388610999999997
2635;RGDE02030;2020;SP;CETESB;Reservatório do Rio Grande;2;10,000000000000000;1647,799999999999955;30,000000000000000;10000,000000000000000;3154,577619200000299;-23,741667000000000;-46,416389000000002
2636;RGDE02200;2020;SP;CETESB;Reservatório do Rio Grande;2;9,000000000000000;225,111111109999996;8,000000000000000;1080,000000000000000;351,682898519999981;-23,739722000000000;-46,445556000000003
2637;RGDE02900;2020;SP;CETESB;Reservatório do Rio Grande;2;9,000000000000000;54,444444440000005;2,000000000000000;288,000000000000000;93,521536440000006;-23,771111000000001;-46,534167000000004
2638;RGOA02900;2020;SP;CETESB;Rio Lagoa;1;7,000000000000000;28414,285714289999305;3500,000000000000000;64000,000000000000000;20964,289364809999825;-23,656943999999999;-45,429444000000004
2639;RGRA02990;2020;SP;CETESB;Ribeirão Grande;1;7,000000000000000;402114,285714289988391;14800,000000000000000;1170000,000000000000000;439319,881288380012847;-22,260832999999998;-48,809722000000001
2640;RIBE02500;2020;SP;CETESB;Rio Ribeira;1;7,000000000000000;612,571428570000080;288,000000000000000;1900,000000000000000;573,445393259999946;-24,654167000000001;-48,826944000000005
2641;RIBE02900;2020;SP;CETESB;Rio Ribeira;1;10,000000000000000;744,799999999999955;56,000000000000000;3000,000000000000000;938,704165920000037;-24,392778000000000;-47,928055999999998
2642;RICO02200;2020;SP;CETESB;Córrego  Rico- UGHRI 9;1;7,000000000000000;98,142857139999990;30,000000000000000;324,000000000000000;102,814442190000008;-21,310556000000002;-48,461666999999998
2643;RICO02600;2020;SP;CETESB;Córrego  Rico- UGHRI 9;1;12,000000000000000;1035,000000000000000;440,000000000000000;3500,000000000000000;1132,210227829999894;-21,310278000000000;-48,323333000000005
2644;RICO03900;2020;SP;CETESB;Córrego  Rico- UGHRI 9;1;7,000000000000000;39100,000000000000000;2200,000000000000000;200000,000000000000000;72323,624540440010605;-21,233611000000000;-48,180000000000000
2645;RIIG02500;2020;SP;CETESB;Rio Ribeira de Iguape;1;8,000000000000000;3406,000000000000000;168,000000000000000;10300,000000000000000;3798,299168240000199;-24,489167000000002;-47,834721999999999
2646;RIIG02900;2020;SP;CETESB;Rio Ribeira de Iguape;1;10,000000000000000;534,000000000000000;68,000000000000000;2800,000000000000000;814,862496920000012;-24,695277999999998;-47,569721999999999
2647;RIIG02995;2020;SP;CETESB;Rio Ribeira de Iguape;2;8,000000000000000;144,625000000000000;29,000000000000000;400,000000000000000;124,711023109999999;-24,649167000000002;-47,394444000000000
2648;RIJU02900;2020;SP;CETESB;Rio Juqueriquerê;1;10,000000000000000;9760,000000000000000;960,000000000000000;43000,000000000000000;15817,020368370000142;-23,699722000000001;-45,433610999999999
2649;RIPE04300;2020;SP;CETESB;Ribeirão Preto;1;12,000000000000000;75941,666666670003906;6800,000000000000000;250000,000000000000000;84674,697930950002046;-21,267199999999999;-47,818899999999999
2650;RIPE04900;2020;SP;CETESB;Ribeirão Preto;1;12,000000000000000;158000,000000000000000;47000,000000000000000;540000,000000000000000;142967,256263930001296;-21,086943999999999;-47,815556000000001
2651;RITA02700;2020;SP;CETESB;Ribeirão Santa Rita;1;8,000000000000000;549,000000000000000;200,000000000000000;960,000000000000000;297,469326149999972;-19,957777999999998;-50,441389000000001
2652;RMAR02900;2020;SP;CETESB;Reservatório do Córrego Marinheirinho;2;8,000000000000000;774,875000000000000;11,000000000000000;5800,000000000000000;2031,494906119999996;-20,405277999999999;-49,956667000000003
2653;RONC02030;2020;SP;CETESB;Ribeirão das Onças (UGRHI 9);1;7,000000000000000;75,142857139999990;11,000000000000000;113,000000000000000;32,763946500000003;-21,532777999999997;-47,788055999999997
2654;RONC02400;2020;SP;CETESB;Ribeirão das Onças (UGRHI 9);1;12,000000000000000;298,000000000000000;108,000000000000000;820,000000000000000;202,245575299999985;-21,397500000000001;-47,864722000000000
2655;RONC02800;2020;SP;CETESB;Ribeirão das Onças (UGRHI 9);1;7,000000000000000;750,857142859999954;92,000000000000000;2500,000000000000000;866,369326279999996;-21,247499999999999;-48,038889000000005
2656;RPRE02200;2020;SP;CETESB;Reservatório do Rio Preto;2;9,000000000000000;2992,000000000000000;140,000000000000000;16000,000000000000000;5292,014361280000230;-20,809443999999999;-49,376111000000002
2657;RUNA02950;2020;SP;CETESB;Rio Una - UGRHI 03;1;7,000000000000000;189,857142860000010;56,000000000000000;460,000000000000000;131,205219119999981;-23,765000000000001;-45,762222000000001
2658;RYTA00800;2020;SP;CETESB;Ribeirão Santa Rita;1;5,000000000000000;30720,000000000000000;7600,000000000000000;66000,000000000000000;23060,615776689999620;-23,824200000000001;-46,821700000000000
2659;SABO22500;2020;SP;CETESB;Rio Saboó;1;7,000000000000000;420571,428571429976728;74000,000000000000000;870000,000000000000000;275503,694556509959511;-23,930833000000000;-46,349722000000000
2660;SAFO00300;2020;SP;CETESB;Rio São Francisco;1;10,000000000000000;155,599999999999994;15,000000000000000;480,000000000000000;132,080951610000028;-23,756944000000001;-45,416944000000001
2661;SAGU02050;2020;SP;CETESB;Rio Sapucaí Guaçu;1;9,000000000000000;20088,888888890000089;3100,000000000000000;48000,000000000000000;17328,116202029999840;-22,716111000000001;-45,560000000000002
2662;SAGU02250;2020;SP;CETESB;Rio Sapucaí Guaçu;1;10,000000000000000;7473,000000000000000;30,000000000000000;56000,000000000000000;17099,432121820002067;-22,693611000000001;-45,505278000000004
2663;SAHI02950;2020;SP;CETESB;Rio Saí;1;7,000000000000000;322,857142860000010;6,000000000000000;1240,000000000000000;422,257199889999981;-23,771388999999999;-45,688333000000000
2664;SALT02700;2020;SP;CETESB;Ribeirão do Saltinho;1;7,000000000000000;54528,571428570001444;6600,000000000000000;210000,000000000000000;72560,565834929991979;-21,967222000000000;-51,865555999999998
2665;SAMI02200;2020;SP;CETESB;Rio Sapucaí-Mirim;1;7,000000000000000;10942,857142859998930;2000,000000000000000;45000,000000000000000;15329,694185129999823;-22,686111000000000;-45,734999999999999
2666;SANT00100;2020;SP;CETESB;Reservatório Santa Branca;2;7,000000000000000;21,285714289999998;1,000000000000000;132,000000000000000;48,896878860000001;-23,334722000000003;-45,795278000000003
2667;SAPU02050;2020;SP;CETESB;Rio Sapucaí -UGHRI 8;1;7,000000000000000;2945,714285709999785;120,000000000000000;8000,000000000000000;3503,878123559999949;-20,989443999999999;-47,233889000000005
2668;SAPU02200;2020;SP;CETESB;Rio Sapucaí -UGHRI 8;1;7,000000000000000;3628,571428569999625;700,000000000000000;6100,000000000000000;2217,892607650000173;-20,771111000000001;-47,465000000000003
2669;SAPU02250;2020;SP;CETESB;Rio Sapucaí -UGHRI 8;1;7,000000000000000;4345,714285710000695;480,000000000000000;17000,000000000000000;5727,730374069999925;-20,729443999999997;-47,521667000000001
2670;SAPU02270;2020;SP;CETESB;Rio Sapucaí -UGHRI 8;1;7,000000000000000;5920,000000000000000;500,000000000000000;18000,000000000000000;6236,783358970000336;-20,707500000000000;-47,584721999999999
2671;SAPU02300;2020;SP;CETESB;Rio Sapucaí -UGHRI 8;1;7,000000000000000;1600,000000000000000;112,000000000000000;7900,000000000000000;2798,936941050000314;-20,643332999999998;-47,673056000000003
2672;SAPU02400;2020;SP;CETESB;Rio Sapucaí -UGHRI 8;1;9,000000000000000;12356,444444439999643;168,000000000000000;78000,000000000000000;24791,849341619999905;-20,523332999999997;-47,827500000000001
2673;SAPU02900;2020;SP;CETESB;Rio Sapucaí -UGHRI 8;1;10,000000000000000;830,899999999999977;30,000000000000000;7200,000000000000000;2241,072434250000242;-20,203611000000002;-48,289999999999999
2674;SAPZ04500;2020;SP;CETESB;Rio Sapucaizinho;1;7,000000000000000;3271,428571429999920;820,000000000000000;8000,000000000000000;2721,001216290000229;-20,633056000000000;-47,283889000000002
2675;SATO02900;2020;SP;CETESB;Rio Santo Antonio;1;7,000000000000000;4520,000000000000000;620,000000000000000;22000,000000000000000;7804,520057850000740;-23,627500000000001;-45,419444000000006
2676;SAUI02900;2020;SP;CETESB;Rio Sarapuí;1;9,000000000000000;183,111111109999996;1,000000000000000;820,000000000000000;271,540256890000023;-23,352777999999997;-47,737777999999999
2677;SDOM03900;2020;SP;CETESB;Ribeirão São Domingos;1;8,000000000000000;967,500000000000000;164,000000000000000;3000,000000000000000;940,967131659999950;-20,843610999999999;-49,090278000000005
2678;SDOM04300;2020;SP;CETESB;Ribeirão São Domingos;1;7,000000000000000;18157,142857140002889;1600,000000000000000;79000,000000000000000;29253,823518919998605;-21,158332999999999;-48,942222000000001
2679;SDOM04500;2020;SP;CETESB;Ribeirão São Domingos;1;10,000000000000000;66500,000000000000000;14000,000000000000000;170000,000000000000000;59457,267568120005308;-21,050556000000000;-49,063611000000002
2680;SETA04600;2020;SP;CETESB;Ribeirão do Sertãozinho;1;12,000000000000000;176633,333333329996094;6600,000000000000000;550000,000000000000000;182324,023916130012367;-21,088611000000000;-48,044444000000006
2681;SJBA04950;2020;SP;CETESB;Cor. São João do Barueri;1;9,000000000000000;1141111,111111110076308;320000,000000000000000;2400000,000000000000000;882899,264418720034882;-23,505556000000002;-46,860833000000000
2682;SJDO02150;2020;SP;CETESB;Rio São José dos Dourados;1;7,000000000000000;1446,857142859999840;188,000000000000000;6800,000000000000000;2376,789671559999988;-20,717222000000000;-49,766666999999998
2683;SJDO02500;2020;SP;CETESB;Rio São José dos Dourados;1;10,000000000000000;5081,600000000000364;312,000000000000000;42000,000000000000000;13020,327246270000614;-20,508611000000002;-50,518889000000001
