OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nuod;medod;minod;maxod;devod;latitude;longitude
2333;14568000;2020;RR;FEMARH;IG. CARRAPATO;1;7,000000000000000;6,754286000000000;4,340000000000000;8,250000000000000;1,390993000000000;2,881036000000000;-60,679027000000005
2334;14569000;2020;RR;FEMARH;RIO CAUAME;1;8,000000000000000;6,268750000000000;4,560000000000000;7,550000000000000;1,130909000000000;2,857107000000000;-60,621963999999998
2335;14620001;2020;RR;FEMARH;RIO BRANCO;1;10,000000000000000;5,410000000000000;1,890000000000000;7,560000000000000;1,966701000000000;2,826564000000000;-60,656098999999998
2336;14630000;2020;RR;FEMARH;RIO BRANCO;1;10,000000000000000;5,874000000000000;3,230000000000000;6,730000000000000;1,019348000000000;2,763802000000000;-60,690989999999999
2337;14690001;2020;RR;FEMARH;MUCAJAÍ;1;8,000000000000000;6,370000000000000;4,900000000000000;8,250000000000000;1,000057000000000;2,471400000000000;-60,917800000000000
2338;14711000;2020;RR;FEMARH;RIO BRANCO;1;7,000000000000000;6,438571000000000;5,850000000000000;8,210000000000001;0,805904000000000;1,813721000000000;-61,127095000000004
2339;14810001;2020;RR;FEMARH;RIO ANAUA;1;8,000000000000000;6,657500000000000;4,600000000000000;8,699999999999999;1,333435000000000;1,130132000000000;-60,398910000000001
2340;14820000;2020;RR;FEMARH;RIO BARAUANA;1;7,000000000000000;5,920000000000000;4,070000000000000;6,880000000000000;0,882270000000000;1,476127000000000;-60,863576000000002
2341;14830000;2020;RR;FEMARH;RIO UNIVINI;1;8,000000000000000;6,068750000000000;4,490000000000000;7,670000000000000;1,143471000000000;0,489709000000000;-61,703203999999999
2342;14839000;2020;RR;FEMARH;RIO BRANCO;1;8,000000000000000;6,118749999999999;3,210000000000000;7,610000000000000;1,361695000000000;2,338142000000000;-60,842714000000001
2343;14845001;2020;RR;FEMARH;RIO JAUAPERI;1;6,000000000000000;6,563333000000000;5,030000000000000;7,660000000000000;0,990205000000000;0,515140000000000;-60,464841000000000
2344;74120500;2020;RS;FEPAM;Rio da Varzea;1;5,000000000000000;8,087999999999999;5,860000000000000;9,630000000000001;1,426313000000000;-28,245984000000000;-52,800893000000002
2345;74206000;2020;RS;FEPAM;Rio da Varzea;1;5,000000000000000;8,504000000000000;6,710000000000000;10,039999999999999;1,195964000000000;-28,035582999999999;-53,057610000000004
2346;74209000;2020;RS;FEPAM;Rio da Varzea;1;5,000000000000000;8,034000000000001;6,000000000000000;10,369999999999999;1,696063000000000;-27,799381000000000;-53,056353999999999
2347;74260000;2020;RS;FEPAM;Rio da Varzea;1;5,000000000000000;7,830000000000000;6,050000000000000;9,619999999999999;1,445285000000000;-27,275849000000001;-53,301682000000000
2348;74280000;2020;RS;FEPAM;Rio da Varzea;1;5,000000000000000;7,878000000000000;5,800000000000000;10,190000000000000;1,588795000000000;-27,223639000000002;-53,325678000000003
2349;74459000;2020;RS;FEPAM;Rio Turvo;1;5,000000000000000;8,570000000000000;7,970000000000000;10,080000000000000;0,901804000000000;-27,821700000000000;-53,725000000000001
2350;74480000;2020;RS;FEPAM;Rio Turvo;1;5,000000000000000;8,818000000000000;7,990000000000000;10,699999999999999;1,112439000000000;-27,291390000000000;-53,971939999999996
2351;74505000;2020;RS;FEPAM;Arroio Lageado Grande;1;5,000000000000000;8,369999999999999;7,240000000000000;10,220000000000001;1,309771000000000;-27,445969000000002;-54,084690999999999
2352;74611000;2020;RS;FEPAM;Rio Burica;1;5,000000000000000;8,875999999999999;8,010000000000000;10,640000000000001;1,064955000000000;-27,521670000000000;-54,231670000000001
2353;74630000;2020;RS;FEPAM;Rio Santa Rosa;1;5,000000000000000;8,962000000000000;8,449999999999999;10,170000000000000;0,700621000000000;-28,046150000000001;-54,085400000000000
2354;74699000;2020;RS;FEPAM;Rio Santa Rosa;1;5,000000000000000;8,186000000000000;7,000000000000000;9,840000000000000;1,108616000000000;-27,676700000000000;-54,465000000000003
2355;74751000;2020;RS;FEPAM;Rio Santo Cristo;1;4,000000000000000;8,652500000000000;7,650000000000000;9,460000000000001;0,757424000000000;-27,840277999999998;-54,555833000000000
2356;74779000;2020;RS;FEPAM;Rio Amandaú;1;5,000000000000000;8,478000000000000;7,410000000000000;9,920000000000000;0,987507000000000;-27,814699999999998;-54,916979999999995
2357;74860000;2020;RS;FEPAM;Rio Comandaí;1;5,000000000000000;8,694000000000001;8,039999999999999;9,670000000000000;0,689152000000000;-28,138850000000001;-54,559880000000000
2358;74899000;2020;RS;FEPAM;Rio Comandaí;1;5,000000000000000;8,516000000000000;7,420000000000000;9,750000000000000;0,887711000000000;-28,000769999999999;-54,864010000000000
2359;74910000;2020;RS;FEPAM;Rio Comandaí;1;5,000000000000000;8,106000000000000;6,600000000000000;9,539999999999999;1,079759000000000;-27,879230000000000;-55,055162000000003
2360;76110000;2020;RS;FEPAM;Rio Toropi;1;4,000000000000000;8,590000000000000;7,500000000000000;9,490000000000000;0,925095000000000;-29,665761000000000;-54,472355000000000
2361;76111000;2020;RS;FEPAM;Rio Ibicui;1;4,000000000000000;8,477499999999999;7,580000000000000;9,590000000000000;0,830075000000000;-29,836628000000001;-54,798273000000002
2362;76111100;2020;RS;FEPAM;Rio Ibicui;1;4,000000000000000;8,367500000000000;7,660000000000000;9,740000000000000;0,933001000000000;-29,683803000000001;-55,192123000000002
2363;76149000;2020;RS;FEPAM;Rio Itu;1;4,000000000000000;8,822500000000000;8,300000000000001;9,330000000000000;0,558473000000000;-29,198577000000000;-55,477888000000000
2364;76150000;2020;RS;FEPAM;Arroio Ibirocai Mirim;1;4,000000000000000;7,227500000000000;4,720000000000000;8,640000000000001;1,822331000000000;-29,467795000000002;-56,475319999999996
2365;76220000;2020;RS;FEPAM;Rio Santa Maria;1;5,000000000000000;7,976000000000000;4,320000000000000;10,150000000000000;2,249218000000000;-31,136677000000002;-54,378202000000002
2366;76250500;2020;RS;FEPAM;Rio Santa Maria;1;5,000000000000000;6,866000000000000;4,340000000000000;10,340000000000000;2,361203000000000;-30,974332999999998;-54,687128999999999
2367;76257000;2020;RS;FEPAM;Rio Taquarembozinho;1;5,000000000000000;7,714000000000000;4,530000000000000;10,199999999999999;2,071504000000000;-30,973192999999998;-54,439729000000000
2368;76285000;2020;RS;FEPAM;RIO IBICUÍ DA FAXINA;1;5,000000000000000;7,406000000000000;3,950000000000000;10,539999999999999;2,506178000000000;-30,792076000000002;-55,209240000000001
2369;76289000;2020;RS;FEPAM;RIO IBICUÍ DA ARMADA;1;5,000000000000000;6,796000000000000;3,760000000000000;10,369999999999999;2,779547000000000;-30,508336000000000;-55,052708000000003
2370;76299200;2020;RS;FEPAM;Arroio Vacaquá;1;5,000000000000000;7,466000000000000;4,510000000000000;10,660000000000000;2,457057000000000;-30,446963999999998;-55,053457000000002
2371;76305000;2020;RS;FEPAM;Rio Santa Maria;1;4,000000000000000;6,420000000000000;3,380000000000000;9,789999999999999;3,205360000000000;-30,262862999999999;-54,883443000000000
2372;76371000;2020;RS;FEPAM;Rio Cacequi;1;5,000000000000000;6,556000000000000;3,320000000000000;9,050000000000001;2,389326000000000;-30,107281999999998;-54,635390000000001
2373;76379000;2020;RS;FEPAM;Rio Santa Maria;1;3,000000000000000;7,463333000000000;4,280000000000000;9,539999999999999;2,799184000000000;-29,943140000000000;-54,932145999999996
2374;76410000;2020;RS;FEPAM;Arroio Saicã;1;5,000000000000000;6,850000000000000;3,890000000000000;9,500000000000000;2,125712000000000;-30,129086000000001;-55,246944999999997
2375;76431990;2020;RS;FEPAM;Rio Jaguari;1;4,000000000000000;9,350000000000000;8,270000000000000;10,690000000000000;1,073406000000000;-29,495671999999999;-54,674627000000001
2376;76560010;2020;RS;FEPAM;Rio Ibicui;1;4,000000000000000;8,307499999999999;7,640000000000000;9,240000000000000;0,730816000000000;-29,597000000000001;-55,478999999999999
2377;76700001;2020;RS;FEPAM;Rio Ibirapuita;1;4,000000000000000;8,234999999999999;7,310000000000000;9,340000000000000;1,052822000000000;-29,973554000000000;-55,748066999999999
2378;76748970;2020;RS;FEPAM;Arroio Cavera;1;4,000000000000000;8,494999999999999;7,380000000000000;9,580000000000000;1,064722000000000;-29,819298999999997;-55,770813000000004
2379;76748980;2020;RS;FEPAM;Rio Ibirapuita;1;4,000000000000000;8,730000000000000;7,650000000000000;9,420000000000000;0,762671000000000;-29,803500000000000;-55,781999999999996
2380;76750100;2020;RS;FEPAM;Rio Ibirapuita;1;4,000000000000000;8,417500000000000;7,510000000000000;9,400000000000000;0,910655000000000;-29,771788999999998;-55,793312000000000
2381;76800005;2020;RS;FEPAM;Rio Ibicui;1;4,000000000000000;7,937500000000000;7,290000000000000;8,710000000000001;0,586593000000000;-29,309999999999999;-56,052999999999997
2382;76980005;2020;RS;FEPAM;Rio Ibicui;1;4,000000000000000;7,872500000000000;7,350000000000000;8,970000000000001;0,750750000000000;-29,404043000000001;-56,681079999999994
2383;77149990;2020;RS;FEPAM;Rio Uruguai;1;4,000000000000000;8,029999999999999;7,310000000000000;9,010000000000000;0,720555000000000;-29,775800000000000;-57,138500000000001
2384;77470000;2020;RS;FEPAM;Rio Sarandi;1;5,000000000000000;8,532000000000000;3,880000000000000;11,170000000000000;2,778267000000000;-30,631578999999999;-56,180641999999999
2385;77495000;2020;RS;FEPAM;Arroio Areal;1;5,000000000000000;7,664000000000000;4,020000000000000;10,060000000000000;2,304404000000000;-30,451919000000000;-56,302664000000000
2386;77499000;2020;RS;FEPAM;Rio Quarai;1;5,000000000000000;7,672000000000000;4,050000000000000;10,730000000000000;2,454979000000000;-30,392181000000001;-56,455336000000003
2387;77519800;2020;RS;FEPAM;Arroio Garupa;1;5,000000000000000;7,634000000000000;3,390000000000000;10,119999999999999;2,559889000000000;-30,120652000000000;-56,422276999999994
2388;77591000;2020;RS;FEPAM;Rio Quarai;1;5,000000000000000;6,724000000000000;3,900000000000000;10,310000000000000;2,459173000000000;-30,210722999999998;-57,558069000000003
2389;79100000;2020;RS;FEPAM;Arroio Baje;1;5,000000000000000;6,846000000000000;5,040000000000000;8,730000000000000;1,414118000000000;-31,376111000000002;-54,097851999999996
2390;79210000;2020;RS;FEPAM;Rio Negro;1;5,000000000000000;5,776000000000000;2,670000000000000;7,910000000000000;2,232225000000000;-31,476270999999997;-54,138761000000002
2391;79430000;2020;RS;FEPAM;Arroio Pirai;1;5,000000000000000;8,375999999999999;6,780000000000000;9,910000000000000;1,349326000000000;-31,256568999999999;-54,328217000000002
2392;79440000;2020;RS;FEPAM;Rio Negro;1;4,000000000000000;4,600000000000000;1,340000000000000;6,510000000000000;2,271813000000000;-31,651924000000001;-54,436104000000000
2393;85001500;2020;RS;FEPAM;Rio Jacui Mirim;1;3,000000000000000;8,816666999999999;8,119999999999999;10,199999999999999;1,198012000000000;-28,564525000000000;-52,547986999999999
2394;85068000;2020;RS;FEPAM;Rio da Gloria;1;3,000000000000000;9,233333000000000;8,410000000000000;9,890000000000001;0,753945000000000;-28,485208999999998;-52,685159999999996
2395;85080010;2020;RS;FEPAM;Informação não disponível;1;3,000000000000000;8,413333000000000;7,390000000000000;9,710000000000001;1,183906000000000;-28,720167000000000;-52,849611000000003
2396;85140010;2020;RS;FEPAM;Rio Jacui Mirim;1;3,000000000000000;8,636666999999999;8,140000000000001;9,560000000000000;0,800396000000000;-28,749738000000001;-52,988413999999999
2397;85161020;2020;RS;FEPAM;Arroio Grande;1;3,000000000000000;8,640000000000001;7,920000000000000;9,170000000000000;0,646297000000000;-28,644236000000003;-53,037402999999998
2398;85379990;2020;RS;FEPAM;Rio Jacuizinho;1;3,000000000000000;9,133333000000000;8,380000000000001;10,140000000000001;0,906936000000000;-29,214027999999999;-53,104892999999997
2399;85400010;2020;RS;FEPAM;Rio Jacui;1;3,000000000000000;8,143333000000000;7,300000000000000;8,990000000000000;0,845005000000000;-29,628599999999999;-53,353400000000001
2400;85401000;2020;RS;FEPAM;Arroio Francisco Alves;1;3,000000000000000;6,410000000000000;2,220000000000000;8,630000000000001;3,630799000000000;-29,702719000000002;-52,603349999999999
2401;85427100;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;8,004000000000000;7,260000000000000;9,050000000000001;0,722759000000000;-29,707083000000001;-53,284889000000000
2402;85436200;2020;RS;FEPAM;Arroio Arenal;1;5,000000000000000;5,616000000000000;4,880000000000000;6,660000000000000;0,750220000000000;-29,811693999999999;-53,772542000000001
2403;85436300;2020;RS;FEPAM;Rio Vacacaí-Mirim;1;5,000000000000000;6,932000000000000;4,060000000000000;8,199999999999999;1,753716000000000;-29,800416999999999;-53,368444000000004
2404;85438500;2020;RS;FEPAM;Rio Vacacai Mirim;1;5,000000000000000;7,180000000000000;4,630000000000000;8,260000000000000;1,479916000000000;-29,873691999999998;-53,263041999999999
2405;85442000;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;7,556000000000000;5,720000000000000;9,470000000000001;1,436638000000000;-29,923860999999999;-53,418416999999998
2406;85466000;2020;RS;FEPAM;Rio Vacacai;1;5,000000000000000;7,218000000000000;6,270000000000000;8,060000000000000;0,821048000000000;-30,360091999999998;-54,312873000000003
2407;85484000;2020;RS;FEPAM;Rio Vacacai;1;5,000000000000000;6,764000000000000;4,920000000000000;8,130000000000001;1,184242000000000;-30,231985999999999;-53,985530000000004
2408;85570000;2020;RS;FEPAM;Rio Vacacaí;1;5,000000000000000;7,354000000000000;4,550000000000000;9,750000000000000;1,926377000000000;-29,936889000000001;-53,711250000000000
2409;85620500;2020;RS;FEPAM;Rio Sao Sepe;1;5,000000000000000;8,506000000000000;7,930000000000000;9,060000000000000;0,554238000000000;-30,194136000000000;-53,568093999999995
2410;85630600;2020;RS;FEPAM;Rio Sao Sepe;1;5,000000000000000;7,226000000000000;4,810000000000000;8,250000000000000;1,415249000000000;-30,043982000000000;-53,462527000000001
2411;85642010;2020;RS;FEPAM;Rio Jacui;1;3,000000000000000;8,056666999999999;6,790000000000000;9,220000000000001;1,218291000000000;-30,010000000000002;-53,015999999999998
2412;85651020;2020;RS;FEPAM;Rio Botucarai;1;3,000000000000000;8,343332999999999;7,750000000000000;9,090000000000000;0,683032000000000;-29,973431000000001;-52,842136000000004
2413;85658000;2020;RS;FEPAM;Rio Jacuí;1;3,000000000000000;8,863333000000001;7,700000000000000;9,960000000000001;1,131474000000000;-29,939000000000000;-52,319000000000003
2414;85662000;2020;RS;FEPAM;Arroio Pequiri;1;3,000000000000000;8,023333000000001;6,580000000000000;9,340000000000000;1,384353000000000;-30,092872000000000;-52,732950000000002
2415;85730900;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;8,891999999999999;8,320000000000000;10,070000000000000;0,703399000000000;-29,542860999999998;-52,815667000000005
2416;85739810;2020;RS;FEPAM;Rio Pardo;1;2,000000000000000;7,350000000000000;5,950000000000000;8,750000000000000;1,979899000000000;-29,673145000000002;-52,769890000000004
2417;85779010;2020;RS;FEPAM;Rio Pardo;1;3,000000000000000;8,616667000000000;7,040000000000000;9,640000000000001;1,385508000000000;-29,777905999999998;-52,575780999999999
2418;85781100;2020;RS;FEPAM;Rio Pardo;1;3,000000000000000;7,466666999999999;6,030000000000000;8,350000000000000;1,255083000000000;-29,828296999999999;-52,551264000000003
2419;85881000;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;7,472000000000000;6,520000000000000;8,580000000000000;0,732714000000000;-29,991555999999999;-52,384582999999999
2420;85930000;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;8,465999999999999;7,960000000000000;10,270000000000000;1,010064000000000;-29,953889000000000;-51,763416999999997
2421;86020000;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;7,936000000000000;5,530000000000000;9,990000000000000;1,852655000000000;-28,783583000000000;-49,981917000000003
2422;86095000;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;8,199999999999999;5,530000000000000;10,640000000000001;2,032560000000000;-28,800916999999998;-50,429861000000002
2423;86304000;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;7,692000000000000;4,690000000000000;10,119999999999999;2,167296000000000;-29,012556000000000;-51,366805999999997
2424;86329000;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;7,804000000000000;4,610000000000000;10,010000000000000;2,191080000000000;-29,057528000000001;-51,395889000000004
2425;86447200;2020;RS;FEPAM;Rio da Prata;1;5,000000000000000;8,034000000000001;4,870000000000000;10,090000000000000;2,052786000000000;-28,971412000000001;-51,456265000000002
2426;86470950;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;8,316000000000001;5,850000000000000;10,710000000000001;1,781118000000000;-29,088556000000001;-51,638055999999999
2427;86472500;2020;RS;FEPAM;Rio Taquari;1;5,000000000000000;7,722000000000000;4,710000000000000;10,060000000000000;2,070922000000000;-29,087983000000001;-51,714438999999999
2428;86487000;2020;RS;FEPAM;Rio Carreiro;1;5,000000000000000;7,444000000000000;4,250000000000000;9,699999999999999;2,197301000000000;-28,684667000000001;-51,849489000000005
2429;86497300;2020;RS;FEPAM;Arroio Taquara;1;5,000000000000000;8,084000000000000;5,060000000000000;10,199999999999999;2,059109000000000;-28,829366000000000;-51,864941999999999
2430;86502700;2020;RS;FEPAM;Rio Carreiro;1;5,000000000000000;8,215999999999999;5,370000000000000;10,230000000000000;1,857076000000000;-28,996138999999999;-51,754281999999996
2431;86503800;2020;RS;FEPAM;Arroio Não Sabia;1;5,000000000000000;7,654000000000000;4,520000000000000;9,220000000000001;1,983880000000000;-28,755647000000000;-51,672581000000001
2432;86509000;2020;RS;FEPAM;Rio Taquari;1;5,000000000000000;7,808000000000000;4,930000000000000;10,109999999999999;1,941384000000000;-29,162799000000000;-51,860761000000004
2433;86555800;2020;RS;FEPAM;Rio Guaporé;1;5,000000000000000;7,946000000000000;4,640000000000000;9,750000000000000;2,071046000000000;-28,911039000000002;-51,953005000000005
2434;86697000;2020;RS;FEPAM;Arroio Jacaré;1;5,000000000000000;8,048000000000000;4,400000000000000;9,619999999999999;2,208341000000000;-29,188453000000003;-51,921524000000005
2435;86718000;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;7,566000000000000;4,750000000000000;9,850000000000000;2,044573000000000;-29,226417000000001;-51,851778000000003
2436;86746000;2020;RS;FEPAM;Rio Forqueta;1;5,000000000000000;8,246000000000000;5,720000000000000;9,369999999999999;1,496005000000000;-29,323681999999998;-52,090584999999997
2437;86747000;2020;RS;FEPAM;Rio Forquetinha;1;5,000000000000000;8,247999999999999;4,540000000000000;9,490000000000000;2,120889000000000;-29,405867000000001;-52,055255000000002
2438;86788000;2020;RS;FEPAM;Rio Taquari;1;5,000000000000000;7,546000000000000;4,840000000000000;9,730000000000000;2,039211000000000;-29,385932999999998;-51,873106000000000
2439;86790000;2020;RS;FEPAM;Rio Taquari;1;5,000000000000000;7,900000000000000;6,030000000000000;9,660000000000000;1,438836000000000;-29,407602999999998;-51,940348999999998
2440;86879000;2020;RS;FEPAM;Rio Taquari;1;5,000000000000000;7,316000000000000;5,080000000000000;9,609999999999999;1,925625000000000;-29,469746999999998;-51,957717000000002
2441;86880030;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;7,244000000000000;4,380000000000000;8,650000000000000;1,731005000000000;-29,511639000000002;-51,979861000000000
2442;86880600;2020;RS;FEPAM;Arroio Castelhano;1;5,000000000000000;7,782000000000000;5,100000000000000;8,990000000000000;1,582678000000000;-29,592291999999997;-52,189095000000002
2443;86894500;2020;RS;FEPAM;Rio Taquari;1;5,000000000000000;8,324000000000000;4,540000000000000;10,859999999999999;2,373464000000000;-29,687132000000002;-51,970497999999999
2444;86996000;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;7,488000000000000;4,030000000000000;9,670000000000000;2,150005000000000;-29,929222000000003;-51,730667000000004
2445;87048000;2020;RS;FEPAM;Rio Santa Cruz;1;5,000000000000000;8,715999999999999;7,680000000000000;10,010000000000000;0,886640000000000;-29,362916999999999;-50,521332999999998
2446;87109800;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;8,470000000000001;7,520000000000000;10,060000000000000;0,979592000000000;-29,274722000000001;-50,738250000000001
2447;87160100;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;7,706000000000000;6,650000000000000;9,990000000000000;1,351695000000000;-29,325277999999997;-51,180556000000003
2448;87168600;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;7,840000000000000;6,850000000000000;9,760000000000000;1,195889000000000;-29,505222000000000;-51,360111000000003
2449;87255500;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;7,852000000000000;6,920000000000000;9,390000000000001;0,995324000000000;-29,630167000000000;-51,379306000000000
2450;87294000;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;5,582000000000000;3,950000000000000;7,010000000000000;1,130960000000000;-29,835000000000001;-51,366333000000004
2451;87311000;2020;RS;FEPAM;Lagoa de Itapeva;2;5,000000000000000;7,696000000000000;6,420000000000000;9,990000000000000;1,459702000000000;-29,375260000000001;-49,794850000000004
2452;87311200;2020;RS;FEPAM;Lagoa de Itapeva;2;4,000000000000000;8,160000000000000;7,330000000000000;10,199999999999999;1,364185000000000;-29,529840000000000;-49,975930000000005
2453;87317010;2020;RS;FEPAM;Lagoa dos Quadros;2;5,000000000000000;7,870000000000000;6,820000000000000;10,170000000000000;1,352017000000000;-29,655660000000001;-50,048610000000004
2454;87317015;2020;RS;FEPAM;Lagoa dos Quadros;2;5,000000000000000;8,497999999999999;7,250000000000000;10,150000000000000;1,142747000000000;-29,683599999999998;-50,060969999999998
2455;87317035;2020;RS;FEPAM;Lagoa Fortaleza;2;5,000000000000000;8,292000000000000;7,640000000000000;9,970000000000001;0,955573000000000;-30,138040000000000;-50,228639999999999
2456;87317040;2020;RS;FEPAM;Rio Maquiné;1;5,000000000000000;7,412000000000000;6,360000000000000;9,150000000000000;1,062530000000000;-29,726160000000000;-50,143839999999997
2457;87317080;2020;RS;FEPAM;Lagoa Pinguela;2;5,000000000000000;8,699999999999999;7,870000000000000;10,220000000000001;0,921602000000000;-29,815529999999999;-50,136610000000005
2458;87317160;2020;RS;FEPAM;Lagoa Tramandaí;2;4,000000000000000;7,347500000000000;6,610000000000000;8,390000000000001;0,751726000000000;-29,968880000000002;-50,138700000000000
2459;87317600;2020;RS;FEPAM;Lagoa Pinguela;2;5,000000000000000;8,667999999999999;7,900000000000000;10,490000000000000;1,065279000000000;-29,796060000000001;-50,179420000000000
2460;87318500;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;9,426000000000000;8,539999999999999;11,160000000000000;1,066293000000000;-29,723889000000000;-50,279444000000005
2461;87332500;2020;RS;FEPAM;Lagoa dos Barros;2;5,000000000000000;3,670000000000000;0,000000000000000;9,230000000000000;3,718481000000000;-29,898529999999997;-50,322090000000003
2462;87337000;2020;RS;FEPAM;Rio Rolante;1;5,000000000000000;10,426000000000000;9,230000000000000;13,400000000000000;1,696240000000000;-29,645395000000001;-50,511376999999996
2463;87376800;2020;RS;FEPAM;Rio dos Sinos;1;5,000000000000000;7,680000000000000;6,630000000000000;10,500000000000000;1,605506000000000;-29,686161999999999;-50,851019000000001
2464;87377800;2020;RS;FEPAM;Rio dos Sinos;1;5,000000000000000;6,758000000000000;5,310000000000000;9,660000000000000;1,752475000000000;-29,691876000000001;-51,045000999999999
2465;87380015;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;5,958000000000000;3,920000000000000;9,180000000000000;2,094330000000000;-29,730556000000000;-51,083333000000003
2466;87380030;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;5,442000000000000;3,000000000000000;8,859999999999999;2,369899000000000;-29,739167000000002;-51,122778000000004
2467;87381800;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;5,144000000000000;2,860000000000000;8,460000000000001;2,190714000000000;-29,756667000000000;-51,137778000000004
2468;87382010;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;4,704000000000000;2,190000000000000;7,990000000000000;2,369236000000000;-29,763888999999999;-51,176667000000002
2469;87382020;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;3,950000000000000;1,020000000000000;7,730000000000000;2,763413000000000;-29,776111000000000;-51,194167000000000
2470;87382025;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;3,680000000000000;0,830000000000000;7,420000000000000;2,715216000000000;-29,798056000000003;-51,189999999999998
2471;87385040;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;5,286000000000000;2,130000000000000;11,720000000000001;3,955797000000000;-29,876667000000001;-51,242778000000001
2472;87390060;2020;RS;FEPAM;Arroio dos Ratos;1;3,000000000000000;8,260000000000000;7,250000000000000;9,750000000000000;1,317308000000000;-30,129667000000001;-51,731936000000005
2473;87398500;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;2,602000000000000;0,380000000000000;5,250000000000000;1,856898000000000;-29,936111000000000;-50,601389000000005
2474;87398900;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;5,640000000000000;3,900000000000000;7,550000000000000;1,570812000000000;-29,965277999999998;-50,947778000000000
2475;87398950;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;3,924000000000000;1,620000000000000;6,720000000000000;1,967366000000000;-29,956111000000000;-51,016389000000004
2476;87398980;2020;RS;FEPAM;Rio Gravataí;1;4,000000000000000;6,290000000000000;4,570000000000000;7,080000000000000;1,157728000000000;-29,989818000000000;-50,761293000000002
2477;87405500;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;2,300000000000000;0,360000000000000;3,660000000000000;1,202975000000000;-29,954443999999999;-51,126667000000005
2478;87406900;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;1,640000000000000;0,280000000000000;2,850000000000000;1,168632000000000;-29,967889000000000;-51,153972000000003
2479;87409900;2020;RS;FEPAM;Rio Gravataí;1;5,000000000000000;2,248000000000000;0,860000000000000;4,350000000000000;1,298719000000000;-29,969317000000000;-51,196669000000000
2480;87420100;2020;RS;FEPAM;ARROIO DO RIBEIRO;1;5,000000000000000;7,466000000000000;4,020000000000000;9,770000000000000;2,196527000000000;-30,297808999999997;-51,309905999999998
2481;87420150;2020;RS;FEPAM;Lagoa São Simão;2;5,000000000000000;8,497999999999999;7,790000000000000;9,320000000000000;0,552060000000000;-30,952390000000001;-50,711106999999998
2482;87420300;2020;RS;FEPAM;ARROIO RIBEIRINHO;1;5,000000000000000;8,262000000000000;5,920000000000000;10,090000000000000;1,550410000000000;-30,353470999999999;-51,547331000000000
2483;87420350;2020;RS;FEPAM;Lagoa do Peixe;2;5,000000000000000;7,848000000000000;6,590000000000000;9,230000000000000;1,172357000000000;-31,260300000000001;-50,967779999999998
2484;87420450;2020;RS;FEPAM;LAGOA DOS BARROS;2;5,000000000000000;8,856000000000000;8,350000000000000;9,440000000000000;0,451586000000000;-30,538340999999999;-50,419061999999997
2485;87420500;2020;RS;FEPAM;Lagoa do Peixe;2;5,000000000000000;7,324000000000000;5,740000000000000;8,609999999999999;1,064110000000000;-31,335290000000001;-51,060179999999995
2486;87442000;2020;RS;FEPAM;Lago Guaíba;2;5,000000000000000;6,348000000000000;3,960000000000000;7,830000000000000;1,554564000000000;-30,010130000000000;-51,215142999999998
2487;87446000;2020;RS;FEPAM;RIO JACUÍ;1;5,000000000000000;7,144000000000000;5,070000000000000;9,220000000000001;1,814919000000000;-30,012705999999998;-51,262882999999995
2488;87510010;2020;RS;FEPAM;Rio Capivari;1;5,000000000000000;4,532000000000000;2,320000000000000;7,050000000000000;1,982995000000000;-30,143629999999998;-50,548189999999998
2489;87510030;2020;RS;FEPAM;Lagoa Cerquinha;2;5,000000000000000;7,128000000000000;5,820000000000000;9,500000000000000;1,416234000000000;-30,226379999999999;-50,264719999999997
