OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nuturb;medturb;minturb;maxturb;devturb;latitude;longitude
1687;00MS22CX0266;2020;MS;IMASUL;Rio Coxim;1;5,000000000000000;65,980000000000004;41,899999999999999;98,700000000000003;27,075579000000001;-19,257500000000000;-54,734444000000003
1688;00MS22CX2000;2020;MS;IMASUL;Rio Coxim;1;5,000000000000000;100,340000000000003;18,100000000000001;278,000000000000000;102,647055000000009;-18,499167000000000;-54,760556000000001
1689;00MS22CX2176;2020;MS;IMASUL;Rio Coxim;1;5,000000000000000;55,259999999999998;20,000000000000000;97,400000000000006;37,006121000000000;-19,345556000000002;-54,187221999999998
1690;00MS22CX2234;2020;MS;IMASUL;Rio Coxim;1;5,000000000000000;27,771999999999998;4,860000000000000;59,799999999999997;19,888060000000003;-19,407499999999999;-54,529444000000005
1691;00MS22IT2000;2020;MS;IMASUL;Rio Itiquira;1;5,000000000000000;15,602000000000000;8,310000000000000;20,300000000000001;4,553408000000000;-17,322222000000000;-56,715000000000003
1692;00MS22IT2232;2020;MS;IMASUL;Rio Itiquira;1;5,000000000000000;15,226000000000001;4,130000000000000;21,199999999999999;6,631394000000000;-17,369167000000001;-55,607222000000000
1693;00MS22IT2234;2020;MS;IMASUL;Rio Itiquira;1;5,000000000000000;22,922000000000001;7,710000000000000;47,500000000000000;15,416416999999999;-17,366667000000000;-55,602778000000001
1694;00MS22PA2135;2020;MS;IMASUL;Rio Paraguai;1;5,000000000000000;36,280000000000001;26,500000000000000;52,200000000000003;10,696588000000000;-19,005277999999997;-57,573333000000005
1695;00MS22PA2140;2020;MS;IMASUL;Rio Pargauai;1;5,000000000000000;31,120000000000001;24,699999999999999;41,100000000000001;6,930512000000000;-19,000000000000000;-57,604999999999997
1696;00MS22PA2145;2020;MS;IMASUL;Rio Paraguai;1;5,000000000000000;27,480000000000000;10,600000000000000;40,200000000000003;13,081552000000000;-18,993333000000000;-57,660278000000005
1697;00MS22PA2161;2020;MS;IMASUL;Rio Paraguai;1;5,000000000000000;29,920000000000002;10,199999999999999;43,200000000000003;13,804782000000001;-18,391194000000002;-57,377861000000003
1698;00MS22PA2194;2020;MS;IMASUL;Rio Paraguai;1;5,000000000000000;29,539999999999999;10,400000000000000;43,799999999999997;12,938623999999999;-18,145730000000000;-57,385239999999996
1699;00MS22PA2214;2020;MS;IMASUL;Rio Paraguai;1;5,000000000000000;32,280000000000001;18,000000000000000;45,700000000000003;12,488675000000001;-18,043611000000002;-57,489167000000002
1700;00MS22PA2366;2020;MS;IMASUL;Rio Paraguai;1;5,000000000000000;33,280000000000001;8,100000000000000;46,700000000000003;15,626163999999999;-17,890556000000000;-57,466110999999998
1701;00MS22RV0020;2020;MS;IMASUL;Rio Verde;1;5,000000000000000;1,708000000000000;0,080000000000000;5,050000000000000;1,988761000000000;-18,946389000000000;-54,929167000000000
1702;00MS22RV2008;2020;MS;IMASUL;Rio Verde;1;5,000000000000000;2,116000000000000;0,060000000000000;3,760000000000000;1,422719000000000;-18,890832999999997;-54,826667000000000
1703;00MS22TM2000;2020;MS;IMASUL;Rio Taquari-Mirim;1;5,000000000000000;68,378000000000000;3,890000000000000;232,000000000000000;93,002200999999999;-18,515832999999997;-54,753333000000005
1704;00MS22TQ2441;2020;MS;IMASUL;Rio Taquari;1;5,000000000000000;56,460000000000001;16,699999999999999;127,000000000000000;43,100556999999995;-18,481667000000002;-54,769444000000000
1705;00MS22TQ2481;2020;MS;IMASUL;Rio Taquari;1;5,000000000000000;48,240000000000002;10,900000000000000;88,099999999999994;33,054848000000000;-18,358611000000000;-54,606389000000000
1706;00MS23AC2000;2020;MS;IMASUL;Córrego Agogô;1;5,000000000000000;47,259999999999998;17,800000000000001;76,299999999999997;20,775779000000000;-20,463056000000002;-55,834167000000001
1707;00MS23AC2006;2020;MS;IMASUL;Córrego Agogô;1;5,000000000000000;20,866000000000000;8,830000000000000;46,899999999999999;15,032207999999999;-20,507222000000002;-55,849444000000005
1708;00MS23AQ0575;2020;MS;IMASUL;Rio Aquidauana;1;5,000000000000000;13,324000000000000;0,320000000000000;39,299999999999997;15,335967000000000;-19,347222000000002;-54,694167000000000
1709;00MS23AQ1424;2020;MS;IMASUL;Rio Aquidauana;1;5,000000000000000;57,494000000000000;8,869999999999999;120,000000000000000;51,096861000000004;-20,155277999999999;-55,088056000000002
1710;00MS23AQ1476;2020;MS;IMASUL;Rio Aquidauana;1;5,000000000000000;41,359999999999999;8,000000000000000;144,000000000000000;58,082596000000002;-19,950277999999997;-54,895278000000005
1711;00MS23AQ2000;2020;MS;IMASUL;Rio Aquidauana;1;5,000000000000000;42,320000000000000;15,000000000000000;86,099999999999994;29,335933999999998;-19,793611000000002;-56,804167000000000
1712;00MS23AQ2284;2020;MS;IMASUL;Rio Aquidauana;1;5,000000000000000;36,380000000000003;13,400000000000000;52,299999999999997;17,139340999999998;-20,462222000000001;-55,831389000000001
1713;00MS23AQ2291;2020;MS;IMASUL;Rio Aquidauana;1;5,000000000000000;42,780000000000001;10,199999999999999;83,200000000000003;29,773008000000001;-20,495832999999998;-55,779722000000000
1714;00MS23AQ2334;2020;MS;IMASUL;Rio Aquidauana;1;5,000000000000000;42,479999999999997;7,400000000000000;88,099999999999994;32,361659000000003;-20,448056000000001;-55,428055999999998
1715;00MS23BO2000;2020;MS;IMASUL;Córrego Bonito;1;5,000000000000000;2,844000000000000;0,640000000000000;9,320000000000000;3,660223000000000;-21,149167000000002;-56,426944000000006
1716;00MS23BO2007;2020;MS;IMASUL;Córrego Bonito;1;5,000000000000000;2,774000000000000;0,300000000000000;8,600000000000000;3,410114000000000;-21,126943999999998;-56,461389000000004
1717;00MS23BO2008;2020;MS;IMASUL;Córrego Bonito;1;5,000000000000000;1,510000000000000;0,210000000000000;3,000000000000000;1,355212000000000;-21,126667000000001;-56,461666999999998
1718;00MS23BO2014;2020;MS;IMASUL;Córrego Bonito;1;5,000000000000000;2,112000000000000;1,000000000000000;4,770000000000000;1,529435000000000;-21,138056000000002;-56,488889000000000
1719;00MS23CH2018;2020;MS;IMASUL;Rio Cachoeirão;1;5,000000000000000;41,292000000000002;1,200000000000000;144,000000000000000;59,960816999999999;-20,477499999999999;-55,272221999999999
1720;00MS23CN2002;2020;MS;IMASUL;Rio Canastrão;1;5,000000000000000;36,276000000000003;8,449999999999999;126,000000000000000;50,453336000000000;-20,640832999999997;-55,110556000000003
1721;00MS23FO0065;2020;MS;IMASUL;Rio Formoso;1;5,000000000000000;1,024000000000000;0,190000000000000;1,850000000000000;0,597938000000000;-21,173055999999999;-56,444167000000000
1722;00MS23FO0073;2020;MS;IMASUL;Rio Formoso;1;5,000000000000000;1,682000000000000;0,000000000000000;3,840000000000000;1,448523000000000;-21,236388999999999;-56,509722000000004
1723;00MS23FO2000;2020;MS;IMASUL;Rio Formos;1;5,000000000000000;2,600000000000000;0,000000000000000;6,900000000000000;2,708256000000000;-21,098611000000002;-56,228056000000002
1724;00MS23MI0602;2020;MS;IMASUL;Rio Miranda;1;5,000000000000000;162,240000000000009;8,500000000000000;717,000000000000000;311,110692999999969;-21,483100000000000;-56,120300000000000
1725;00MS23MI1292;2020;MS;IMASUL;Rio Miranda;1;5,000000000000000;69,599999999999994;21,199999999999999;227,000000000000000;88,457250000000002;-20,240832999999999;-56,399166999999998
1726;00MS23MI2000;2020;MS;IMASUL;Rio Miranda;1;5,000000000000000;24,006000000000000;1,430000000000000;59,100000000000001;21,753188000000002;-19,421388999999998;-57,338056000000002
1727;00MS23MI2147;2020;MS;IMASUL;Rio Miranda;1;5,000000000000000;35,560000000000002;15,600000000000000;73,900000000000006;23,051529000000002;-19,783332999999999;-56,814999999999998
1728;00MS23MI2148;2020;MS;IMASUL;Rio Miranda;1;5,000000000000000;39,840000000000003;25,300000000000001;59,100000000000001;14,160085000000000;-19,789167000000003;-56,814999999999998
1729;00MS23MI2444;2020;MS;IMASUL;Rio Miranda;1;5,000000000000000;67,944000000000003;8,100000000000000;174,000000000000000;81,009263000000004;-20,763332999999999;-56,090000000000003
1730;00MS23MI2601;2020;MS;IMASUL;Rio Miranda;1;5,000000000000000;36,204000000000001;8,420000000000000;86,200000000000003;36,273779999999995;-21,466699999999999;-56,129399999999997
1731;00MS23MM2002;2020;MS;IMASUL;Rio Mimoso;1;4,000000000000000;2,465000000000000;0,300000000000000;6,890000000000000;2,990881000000000;-21,068991999999998;-56,377383999999999
1732;00MS23MM2035;2020;MS;IMASUL;Rio Mimoso;1;4,000000000000000;3,535000000000000;1,050000000000000;7,310000000000000;2,865769000000000;-20,972500000000000;-56,547259999999994
1733;00MS23PT2000;2020;MS;IMASUL;Rio da Prata;1;4,000000000000000;21,187500000000000;0,200000000000000;74,500000000000000;35,636133000000001;-21,292763000000001;-56,229495000000000
1734;00MS23PT2060;2020;MS;IMASUL;Rio da Prata;1;4,000000000000000;2,132500000000000;1,200000000000000;3,330000000000000;0,920774000000000;-21,437619999999999;-56,468719999999998
1735;00MS23PT2077;2020;MS;IMASUL;Rio da Prata;1;4,000000000000000;18,922499999999999;0,400000000000000;73,500000000000000;36,385849000000000;-21,432250000000003;-56,596806000000001
1736;00MS23SA2001;2020;MS;IMASUL;Rio Salobra;1;5,000000000000000;2,322000000000000;0,000000000000000;8,140000000000001;3,390836000000000;-20,214722000000002;-56,493611000000001
1737;00MS23SD2000;2020;MS;IMASUL;Córrego Saladeiro;1;3,000000000000000;8,146666999999999;0,940000000000000;22,500000000000000;12,430387000000001;-21,126667000000001;-56,460833000000001
1738;00MS24GA2002;2020;MS;IMASUL;Córrego Garimpo;1;5,000000000000000;21,160000000000000;6,600000000000000;54,299999999999997;19,074407000000001;-19,361000000000001;-54,991999999999997
1739;00MS24NE2008;2020;MS;IMASUL;Rio Negro;1;5,000000000000000;1,444000000000000;0,890000000000000;3,200000000000000;0,984495000000000;-19,285277999999998;-57,055833000000000
1740;00MS24NE2127;2020;MS;IMASUL;Rio Negro;1;3,000000000000000;11,586667000000000;4,700000000000000;22,399999999999999;9,480850999999999;-19,605832999999997;-56,337499999999999
1741;00MS24NE2174;2020;MS;IMASUL;Rio Negro;1;4,000000000000000;11,727499999999999;6,600000000000000;20,600000000000001;6,454432000000000;-19,588332999999999;-56,093611000000003
1742;00MS24NE2202;2020;MS;IMASUL;Rio Negro;1;4,000000000000000;11,869999999999999;5,980000000000000;19,399999999999999;5,593532000000000;-19,655277999999999;-55,957500000000003
1743;00MS24NE2435;2020;MS;IMASUL;Rio Negro;1;5,000000000000000;23,320000000000000;6,200000000000000;50,100000000000001;16,340195999999999;-19,356111000000002;-55,024166999999998
1744;00MS24NE2461;2020;MS;IMASUL;Rio Negro;1;5,000000000000000;36,649999999999999;5,450000000000000;77,200000000000003;34,495398000000002;-19,489722000000000;-55,044722000000000
1745;00MS24NG2002;2020;MS;IMASUL;Rio Negrinho;1;5,000000000000000;25,141999999999999;5,910000000000000;84,099999999999994;33,245102000000003;-19,338999999999999;-55,052000000000000
1746;00MS24PE2005;2020;MS;IMASUL;Rio do Peixe;1;5,000000000000000;20,422000000000001;3,410000000000000;44,200000000000003;18,358293000000000;-19,387000000000000;-54,978999999999999
1747;00MS25NA1000;2020;MS;IMASUL;Rio Nabileque;1;5,000000000000000;7,048000000000000;0,400000000000000;22,600000000000001;9,751693000000000;-20,933056000000001;-57,840278000000005
1748;00MS25NA1271;2020;MS;IMASUL;Rio Nabileque;1;5,000000000000000;41,652000000000001;4,720000000000000;121,000000000000000;47,052982000000000;-19,728611000000001;-51,532499999999999
1749;00MS25PA2024;2020;MS;IMASUL;Rio Paraguai;1;5,000000000000000;73,727999999999994;4,540000000000000;260,000000000000000;105,131289000000010;-21,108127000000000;-57,850128999999995
1750;00MS25PA2207;2020;MS;IMASUL;Rio Paraguai;1;5,000000000000000;28,340000000000000;12,000000000000000;54,200000000000003;16,505089999999999;-19,934999999999999;-57,812221999999998
1751;00MS25RB1000;2020;MS;IMASUL;Rio Branco;1;4,000000000000000;26,414999999999999;4,160000000000000;64,200000000000003;26,269289000000001;-20,973333000000000;-57,810833000000002
1752;00MS26AP2000;2020;MS;IMASUL;Rio Apa;1;5,000000000000000;90,239999999999995;8,900000000000000;286,000000000000000;113,643710999999996;-22,084289999999999;-57,981926000000001
1753;00MS26AP2161;2020;MS;IMASUL;Rio Apa;1;4,000000000000000;475,574999999999989;49,299999999999997;865,000000000000000;372,949132999999961;-22,233888999999998;-57,061111000000004
1754;00MS26AP2273;2020;MS;IMASUL;Rio Apa;1;5,000000000000000;109,284000000000006;9,420000000000000;214,000000000000000;75,721155000000010;-22,130832999999999;-56,528055999999999
1755;00MS26AP2276;2020;MS;IMASUL;Rio Apa;1;5,000000000000000;95,459999999999994;13,600000000000000;204,000000000000000;73,470320999999998;-22,105832999999997;-56,515833000000001
1756;00MS26CL1075;2020;MS;IMASUL;Rio Caracol;1;5,000000000000000;118,379999999999995;11,800000000000001;330,000000000000000;125,933640999999994;-21,986277999999999;-56,874389000000001
1757;00MS26PA2000;2020;MS;IMASUL;Rio Paraguai;1;5,000000000000000;32,619999999999997;14,199999999999999;53,200000000000003;16,265208000000001;-22,087256000000000;-57,989290999999994
1758;00MS26PA2060;2020;MS;IMASUL;Rio Paraguai;1;5,000000000000000;31,494000000000000;9,670000000000000;62,100000000000001;21,038231000000000;-21,716388999999999;-57,907222000000004
1759;AZU105;2020;MT;SEMA;Rio Azul;1;3,000000000000000;4,166666999999999;3,000000000000000;5,000000000000000;1,040833000000000;-11,471888000000000;-54,994166000000000
1760;BGO107;2020;MT;SEMA;Rio Bento Gomes;1;5,000000000000000;13,440000000000000;8,000000000000000;19,000000000000000;4,033360999999999;-16,195330999999999;-55,968686000000005
1761;CAR069;2020;MT;SEMA;Córrego Arareau;1;4,000000000000000;35,200000000000003;10,300000000000001;60,100000000000001;28,124129999999997;-16,474719999999998;-54,629167000000002
1762;CBA134;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;80,500000000000000;0,300000000000000;207,000000000000000;84,707851000000005;-14,542036000000000;-55,847360999999999
1763;CBA224;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;72,920000000000002;2,000000000000000;223,000000000000000;97,435783999999998;-14,753083000000000;-56,327444000000000
1764;CBA269;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;14,880000000000001;2,000000000000000;47,000000000000000;18,239298000000002;-14,832831000000001;-56,414166999999999
1765;CBA342;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;42,759999999999998;4,000000000000000;128,000000000000000;51,051817000000000;-15,204506000000000;-56,366833000000000
1766;CBA406;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;41,640000000000001;2,000000000000000;124,000000000000000;50,466305999999996;-15,564867000000000;-56,141618999999999
1767;CBA408;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;34,920000000000002;2,600000000000000;101,000000000000000;39,949117999999999;-15,616138999999999;-56,106258000000004
1768;CBA415;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;32,500000000000000;5,000000000000000;86,000000000000000;35,777087999999999;-15,640461000000000;-56,076439000000001
1769;CBA417;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;31,320000000000000;6,700000000000000;84,000000000000000;32,857374000000000;-15,650058000000000;-56,069892000000003
1770;CBA437;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;39,659999999999997;16,300000000000001;82,000000000000000;29,108039999999999;-15,780842000000000;-56,142941999999998
1771;CBA453;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;36,640000000000001;11,199999999999999;97,000000000000000;36,847631999999997;-16,520325000000000;-56,375531000000002
1772;CBA464;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;34,840000000000003;9,000000000000000;70,000000000000000;27,415835000000001;-15,870388999999999;-56,076756000000003
1773;CBA561;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;31,300000000000001;13,000000000000000;53,000000000000000;19,620143000000002;-15,913394000000000;-56,029796999999995
1774;CBA671;2020;MT;SEMA;Rio Cuiabá;1;5,000000000000000;46,119999999999997;10,000000000000000;90,000000000000000;29,552868000000000;-16,314724999999999;-56,543616999999998
1775;CEL593;2020;MT;SEMA;Rio Celeste;1;3,000000000000000;11,000000000000000;10,000000000000000;12,000000000000000;1,000000000000000;-15,288722000000000;-55,565582999999997
1776;CMO010;2020;MT;SEMA;Córrego do Moinho;1;4,000000000000000;28,675000000000001;8,400000000000000;81,000000000000000;34,946185000000000;-15,615833000000000;-56,045000000000002
1777;COX039;2020;MT;SEMA;Coxipó;1;5,000000000000000;15,619999999999999;0,200000000000000;64,000000000000000;27,291243999999999;-15,458100000000000;-55,978299999999997
1778;COX065;2020;MT;SEMA;Coxipó;1;5,000000000000000;41,159999999999997;3,000000000000000;179,000000000000000;77,147443000000010;-15,619199999999999;-56,013199999999998
1779;COX073;2020;MT;SEMA;Coxipó;1;5,000000000000000;13,820000000000000;5,000000000000000;30,000000000000000;9,887466999999999;-15,625200000000000;-56,059600000000003
1780;JAN105;2020;MT;SEMA;Jangada;1;2,000000000000000;112,549999999999997;19,100000000000001;206,000000000000000;132,158256999999992;-15,218577000000000;-56,405019000000003
1781;JOR046;2020;MT;SEMA;Rio Jorigue;1;5,000000000000000;193,020000000000010;21,000000000000000;538,000000000000000;211,013867000000005;-16,606667000000002;-54,458610999999998
1782;PAC002;2020;MT;SEMA;Rio Paciência;1;2,000000000000000;0,850000000000000;0,700000000000000;1,000000000000000;0,212132000000000;-15,357040999999999;-55,828720999999994
1783;PAR093;2020;MT;SEMA;Pari;1;2,000000000000000;161,650000000000006;78,000000000000000;245,300000000000011;118,298963999999998;-15,592418000000000;-56,145413000000005
1784;RCA014;2020;MT;SEMA;Rib Coxipó-Açú;1;3,000000000000000;3,933333000000000;3,000000000000000;5,600000000000000;1,446836000000000;-15,194889000000000;-56,000194000000000
1785;SLO001;2020;MT;SEMA;Rio São Lourenço;1;5,000000000000000;41,079999999999998;7,000000000000000;92,000000000000000;33,537024000000002;-15,571569000000000;-55,163450000000005
1786;SLO129;2020;MT;SEMA;Informação não disponível;1;5,000000000000000;27,940000000000001;3,000000000000000;89,000000000000000;36,169987999999996;-15,997844000000001;-54,922164000000002
1787;SLO182;2020;MT;SEMA;Informação não disponível;1;5,000000000000000;85,959999999999994;6,000000000000000;280,000000000000000;115,721250999999995;-16,313558000000000;-54,923392000000000
1788;TEL051;2020;MT;SEMA;Rio Teles Pires;1;3,000000000000000;18,833333000000000;2,500000000000000;48,000000000000000;25,319623000000000;-14,631221999999999;-54,647027999999999
1789;TEL1004;2020;MT;SEMA;Rio Teles Pires;1;3,000000000000000;7,666666999999999;3,000000000000000;11,000000000000000;4,163332000000000;-10,238417000000000;-55,807611000000001
1790;TEL1134;2020;MT;SEMA;Rio Teles Pires;1;3,000000000000000;9,333333000000000;3,000000000000000;15,000000000000000;6,027714000000000;-9,639250000000001;-56,014527999999999
1791;TEL328;2020;MT;SEMA;Rio Teles Pires;1;3,000000000000000;39,666667000000004;7,800000000000000;58,200000000000003;27,719548000000000;-13,558667000000000;-55,268110999999998
1792;TEL518;2020;MT;SEMA;Rio Teles Pires;1;3,000000000000000;47,666667000000004;11,000000000000000;84,000000000000000;36,501142000000002;-12,673861000000000;-55,793972000000004
1793;TEL657;2020;MT;SEMA;Rio Teles Pires;1;3,000000000000000;35,000000000000000;8,000000000000000;67,000000000000000;29,816102999999998;-11,893861000000001;-55,656139000000003
1794;TEL715;2020;MT;SEMA;Rio Teles Pires;1;3,000000000000000;27,666667000000000;6,000000000000000;56,000000000000000;25,658007000000001;-11,653111000000001;-55,703889000000004
1795;TEL806;2020;MT;SEMA;Rio Teles Pires;1;3,000000000000000;12,333333000000000;10,000000000000000;16,000000000000000;3,214550000000000;-11,094472000000000;-55,305778000000004
1796;TEN095;2020;MT;SEMA;Rio Tenente Lira;1;3,000000000000000;10,800000000000001;6,400000000000000;13,000000000000000;3,810512000000000;-12,535111000000001;-55,705416999999997
1797;VEM015;2020;MT;SEMA;Rio Vermelho;1;5,000000000000000;155,599999999999994;18,000000000000000;442,000000000000000;179,327354000000014;-16,196314000000001;-54,300958000000001
1798;VEM070;2020;MT;SEMA;Vermelho;1;5,000000000000000;193,300000000000011;29,000000000000000;751,000000000000000;312,943604999999991;-16,468591999999997;-54,481061000000004
1799;VEM088;2020;MT;SEMA;Rio Vermelho;1;3,000000000000000;138,900000000000006;14,699999999999999;269,000000000000000;127,252623000000000;-16,494170000000000;-54,609444000000003
1800;VEM093;2020;MT;SEMA;Rio Vermelho;1;5,000000000000000;126,540000000000006;14,000000000000000;275,000000000000000;116,753834999999995;-16,479581000000003;-54,651792000000000
1801;VER229;2020;MT;SEMA;Rio Verde;1;3,000000000000000;12,666667000000000;6,000000000000000;20,000000000000000;7,023769000000000;-13,050778000000001;-55,907944000000001
1802;MAPA7141IE2;2020;PA;SEMAS;RIO GURUPI;1;3,000000000000000;23,766667000000002;19,199999999999999;28,699999999999999;4,760602000000000;-1,594780000000000;-46,155940000000001
1803;MAPA7141IE5;2020;PA;SEMA;GURUPI;1;3,000000000000000;27,276667000000000;20,079999999999998;32,100000000000001;6,351743000000000;-1,800556000000000;-46,316110999999999
1804;PA61I1;2020;PA;SEMAS/PA;LAGO DE TUCURUI;2;2,000000000000000;6,565000000000000;0,230000000000000;12,900000000000000;8,959042999999999;-4,006388000000000;-49,632449999999999
1805;PA61I10;2020;PA;SEMAS/PA;LAGO DE TUCURUI;2;3,000000000000000;9,836667000000000;1,370000000000000;24,399999999999999;12,667764000000000;-4,545065000000000;-49,478982999999999
1806;PA61I12;2020;PA;SEMAS/PA;RIO TOCANTINS;1;3,000000000000000;27,293332999999997;4,400000000000000;51,619999999999997;23,642608000000003;-5,134940000000000;-49,323900000000002
1807;PA61I14;2020;PA;SEMAS/PA;LAGO DE TUCURUI;2;2,000000000000000;2,075000000000000;0,940000000000000;3,210000000000000;1,605132000000000;-4,320300000000000;-49,706634000000001
1808;PA61I15;2020;PA;SEMAS/PA;LAGO DE TUCURUI;2;3,000000000000000;16,853332999999999;2,150000000000000;25,609999999999999;12,810739000000000;-4,610717999999999;-49,419864000000004
1809;PA61I16;2020;PA;SEMAS/PA;RIO CAJAZEIRAS;1;3,000000000000000;23,539999999999999;11,600000000000000;39,280000000000001;14,225878000000000;-4,965070000000000;-49,483170000000001
1810;PA61I20;2020;PA;SEMAS/PA;LAGO DE TUCURUI;2;3,000000000000000;23,246667000000002;1,570000000000000;42,000000000000000;20,372914000000002;-4,863651000000000;-49,409392000000004
1811;PA61I5;2020;PA;SEMAS/PA;RIO GABU;1;3,000000000000000;16,343332999999998;11,960000000000001;20,940000000000001;4,493799000000000;-4,268730000000000;-50,019810000000000
1812;PA61I6;2020;PA;SEMAS/PA;RIO TOCANTINS;2;3,000000000000000;5,683333000000000;0,400000000000000;14,699999999999999;7,847027000000001;-4,240120000000000;-49,586170000000003
1813;PA61I7;2020;PA;SEMAS/PA;RIO TOCANTINS;1;3,000000000000000;23,686667000000000;3,270000000000000;47,600000000000001;22,370901000000000;-5,001860000000001;-49,332390000000004
1814;PA61R19;2020;PA;SEMAS/PA;RIO PUCURUI-ARARAO;1;3,000000000000000;13,660000000000000;0,070000000000000;25,760000000000002;12,909650999999998;-4,432430000000000;-49,930330000000005
1815;PA621I1;2020;PA;SEMAS/PA;RIO TOCANTINS;1;3,000000000000000;22,859999999999999;3,290000000000000;41,140000000000001;18,957946000000000;-5,337429999999999;-49,122110000000006
1816;PA625I3;2020;PA;SEMAS/PA;RIO ITACAIUNAS;1;3,000000000000000;48,880000000000003;14,990000000000000;103,950000000000003;48,113560000000000;-5,387080000000000;-49,202850000000005
1817;PA63I1;2020;PA;SEMAS/PA;RIO TOCANTINS;1;3,000000000000000;19,126667000000001;11,440000000000000;29,280000000000001;9,172226000000000;-5,349580000000000;-48,881700000000002
1818;PA63IE3;2020;PA;SEMAS/PA;RIO TOCANTINS;1;3,000000000000000;21,170000000000002;3,650000000000000;37,899999999999999;17,138660999999999;-5,354660000000000;-48,789830000000002
1819;PA7112I1;2020;PA;SEMA;TOCANTINS;1;4,000000000000000;32,210000000000001;15,510000000000000;48,350000000000001;14,308629000000000;-1,725900000000000;-48,892899999999997
1820;PA7113I1;2020;PA;SEMA;ARAPIRANGA DE BEJA;1;4,000000000000000;5,342500000000000;1,170000000000000;12,350000000000000;4,941251000000000;-1,664000000000000;-48,779600000000002
1821;PA7114I1;2020;PA;SEMA;ITAPORANGA;1;5,000000000000000;20,943999999999999;15,270000000000000;32,810000000000002;7,126800000000000;-1,517800000000000;-48,642600000000002
1822;PA7115I1;2020;PA;SEMA;ACARÁ;1;5,000000000000000;19,899999999999999;15,789999999999999;29,879999999999999;5,900538000000000;-1,558400000000000;-48,505200000000002
1823;PA7116I10;2020;PA;SEMA;ACARÁ;1;3,000000000000000;8,623333000000001;2,490000000000000;14,850000000000000;6,180529000000000;-2,945500000000000;-48,640300000000003
1824;PA7116I12;2020;PA;SEMA;ACARÁ;1;3,000000000000000;15,680000000000000;7,230000000000000;25,829999999999998;9,415811000000001;-2,415200000000000;-48,689900000000002
1825;PA7116I15;2020;PA;SEMAS;RIO MOJU;1;3,000000000000000;14,520000000000000;7,290000000000000;26,140000000000001;10,162908000000000;-2,643940000000000;-49,138520000000000
1826;PA7116I16;2020;PA;SEMAS/PA;RIO MOJU;1;2,000000000000000;22,100000000000001;6,500000000000000;37,700000000000003;22,061731999999999;-3,436740000000000;-49,172249999999998
1827;PA7116I19;2020;PA;SEMA;ACARÁ;1;5,000000000000000;24,698000000000000;6,870000000000000;42,880000000000003;15,225969999999998;-1,678800000000000;-48,414400000000001
1828;PA7116I2;2020;PA;SEMA;ACARÁ;1;3,000000000000000;17,649999999999999;9,090000000000000;26,859999999999999;8,902813999999999;-1,964600000000000;-48,193700000000000
1829;PA7116I3;2020;PA;SEMA;MOJU;1;5,000000000000000;24,596000000000000;5,270000000000000;48,810000000000002;16,548356000000002;-1,699500000000000;-48,442100000000003
1830;PA7116I4;2020;PA;SEMAS;RIO MOJU;1;3,000000000000000;18,796667000000003;6,590000000000000;32,899999999999999;13,257149999999999;-2,834330000000000;-49,116130000000005
1831;PA7116I5;2020;PA;SEMAS;RIO ACARA MIRIM;1;3,000000000000000;17,143332999999998;6,030000000000000;36,180000000000000;16,563212999999998;-2,327400000000000;-48,165450000000000
1832;PA7116I7;2020;PA;SEMA;MOJU;1;4,000000000000000;10,680000000000000;6,530000000000000;16,940000000000001;4,895488000000000;-1,876900000000000;-48,762099999999997
1833;PA7116I9;2020;PA;SEMA;ACARÁ-MIRIM;1;3,000000000000000;17,076667000000000;7,040000000000000;37,119999999999997;17,358042000000001;-2,423000000000000;-48,146700000000003
1834;PA7121I3;2020;PA;SEMA;GUAMÁ;1;5,000000000000000;35,000000000000000;15,020000000000000;58,700000000000003;18,080814000000000;-1,455000000000000;-48,401299999999999
1835;PA7121I4;2020;PA;SEMA;GUAMÁ;1;3,000000000000000;44,916667000000004;22,500000000000000;80,239999999999995;30,958253000000003;-1,495900000000000;-48,190500000000000
1836;PA7121I5;2020;PA;SEMA;GUAMÁ;1;3,000000000000000;29,443332999999999;11,500000000000000;53,750000000000000;21,831963999999999;-1,527800000000000;-48,061100000000003
1837;PA7121I6;2020;PA;SEMA;BUJARU;1;3,000000000000000;17,593332999999998;10,160000000000000;27,329999999999998;8,813695999999998;-1,715300000000000;-47,979599999999998
1838;PA7122I1;2020;PA;SEMA;GUAMÁ;1;3,000000000000000;15,533333000000001;11,109999999999999;21,829999999999998;5,600146000000001;-1,859000000000000;-47,051099999999998
